Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Hake,Demersal,0.18,0.16,222.00
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Lemon Sole,Demersal,0.01,0.01,6.00
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Ling,Demersal,0.58,0.51,368.59
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Monks or Anglers,Demersal,9.01,7.39,17932.80
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Nephrops,Shellfish,157.28,78.08,393830.74
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Other Demersal,Demersal,0.00,0.00,2.50
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Plaice,Demersal,0.12,0.11,119.30
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Pollack (Lythe),Demersal,0.07,0.06,115.62
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Scallops,Shellfish,13.48,13.48,47646.78
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Skates and Rays,Demersal,0.74,0.65,728.61
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Sole,Demersal,0.05,0.05,472.30
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Turbot,Demersal,0.33,0.31,2086.00
4,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Witch,Demersal,1.06,1.00,687.62
4,Ardnamurchan,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.11,0.11,204.60
4,Ardnamurchan,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.28,0.28,1473.12
4,Ardrishaig,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.26,0.26,319.40
4,Ardrishaig,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,162.48
4,Ardrishaig,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.17,0.17,871.20
4,Ardrishaig,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,2.18,2.18,2310.80
4,Ardrossan,South Western Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,2.38,1.27,5819.06
4,Ardrossan,South Western Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,3.54,3.54,19129.76
4,Ardrossan,South Western Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,9.63,5.67,23188.03
4,Arisaig,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.23,0.23,759.96
4,Arran,Highlands and Islands,Scotland,UK,10m&Under,Other Demersal,Demersal,0.01,0.01,0.00
4,Avoch,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.76,0.76,2276.20
4,Avoch,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,2355.96
4,Avoch,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,7.14,7.14,7568.40
4,Axmouth,Devon,England,UK,10m&Under,Bass,Demersal,0.14,0.14,1510.82
4,Axmouth,Devon,England,UK,10m&Under,Brill,Demersal,0.10,0.09,94.90
4,Axmouth,Devon,England,UK,10m&Under,Cod,Demersal,0.03,0.03,93.95
4,Axmouth,Devon,England,UK,10m&Under,Crabs,Shellfish,0.17,0.16,244.23
4,Axmouth,Devon,England,UK,10m&Under,Cuttlefish,Shellfish,0.02,0.02,68.95
4,Axmouth,Devon,England,UK,10m&Under,Dogfish,Demersal,0.00,0.00,7.20
4,Axmouth,Devon,England,UK,10m&Under,Gurnard,Demersal,0.00,0.00,5.50
4,Axmouth,Devon,England,UK,10m&Under,Ling,Demersal,0.07,0.06,154.05
4,Axmouth,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.22,0.22,4189.96
4,Axmouth,Devon,England,UK,10m&Under,Mackerel,Pelagic,0.01,0.01,19.20
4,Axmouth,Devon,England,UK,10m&Under,Monks or Anglers,Demersal,0.01,0.00,37.60
4,Axmouth,Devon,England,UK,10m&Under,Mullet,Demersal,0.04,0.04,1.85
4,Axmouth,Devon,England,UK,10m&Under,Other Demersal,Demersal,0.08,0.07,207.20
4,Axmouth,Devon,England,UK,10m&Under,Plaice,Demersal,0.05,0.04,86.45
4,Axmouth,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,1.14,0.99,3325.38
4,Axmouth,Devon,England,UK,10m&Under,Scallops,Shellfish,0.01,0.01,5.40
4,Axmouth,Devon,England,UK,10m&Under,Skates and Rays,Demersal,0.19,0.09,279.05
4,Axmouth,Devon,England,UK,10m&Under,Sole,Demersal,0.02,0.02,224.00
4,Axmouth,Devon,England,UK,10m&Under,Turbot,Demersal,0.00,0.00,9.60
4,Ayr,South Western Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,19.51,19.51,104942.14
4,Back,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.77,1.67,3605.44
4,Back,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,480.66
4,Back,Highlands and Islands,Scotland,UK,10m&Under,Other Shellfish,Shellfish,1.23,1.23,6618.48
4,Back,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,2.66,2.66,2815.36
4,Baile Mor (Iona),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.07,0.07,169.64
4,Baile Mor (Iona),Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,59.58
4,Baile Mor (Iona),Highlands and Islands,Scotland,UK,10m&Under,Mackerel,Pelagic,0.00,0.00,3.09
4,Baile Mor (Iona),Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.08,0.08,405.49
4,Baile Mor (Iona),Highlands and Islands,Scotland,UK,10m&Under,Pollack (Lythe),Demersal,0.03,0.03,83.71
4,Baile Mor (Iona),Highlands and Islands,Scotland,UK,10m&Under,Saithe,Demersal,0.01,0.01,12.19
4,Balintore,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.44,0.44,1443.60
4,Balintore,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,331.73
4,Ballantrae,South Western Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.19,0.19,2572.60
4,Ballantrae,South Western Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,0.77,0.77,3845.00
4,Ballintoy,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,600.00
4,Ballycastle,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.31,0.31,310.00
4,Ballycastle,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.11,0.11,1300.00
4,Ballycastle,Northern Ireland,Northern Ireland,UK,Over10m,Scallops,Shellfish,6.44,6.44,23340.00
4,Ballydorn,Northern Ireland,Northern Ireland,UK,10m&Under,Nephrops,Shellfish,0.62,0.62,6170.00
4,Ballyglass,Foreign,Ireland,UK,10m&Under,Crabs,Shellfish,30.32,30.32,35000.00
4,Ballylumford,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.40,0.40,570.00
4,Ballylumford,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.28,0.28,3740.00
4,Ballywalter,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.89,0.89,1108.50
4,Ballywalter,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.13,0.13,1280.00
4,Ballywalter,Northern Ireland,Northern Ireland,UK,10m&Under,Whelks,Shellfish,1.60,1.60,1996.25
4,Balvicar,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.25,0.25,440.90
4,Balvicar,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.15,0.15,2329.52
4,Balvicar,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.19,1.19,6291.12
4,Balvicar,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,3.63,3.63,19159.64
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,Ireland,10m&Under,Scallops,Shellfish,1.39,1.39,3956.80
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,1.04,1.04,1310.00
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,165.00
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Haddock,Demersal,1.76,1.50,2380.59
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Hake,Demersal,14.82,13.35,28980.72
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Ling,Demersal,0.39,0.34,378.90
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Other Demersal,Demersal,1.40,1.25,1135.70
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Pollack (Lythe),Demersal,0.14,0.12,241.50
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Saithe,Demersal,0.26,0.22,265.81
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Scallops,Shellfish,12.73,12.73,26923.29
4,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Skates and Rays,Demersal,1.14,1.01,1737.69
4,Barmouth,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.13,0.13,2129.59
4,Barmouth,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.17,0.17,3632.50
4,Barra,Highlands and Islands,Scotland,UK,10m&Under,Other Shellfish,Shellfish,0.56,0.56,2991.28
4,Barrow,Cumbria,England,UK,10m&Under,Dogfish,Demersal,0.04,0.04,15.20
4,Barrow,Cumbria,England,UK,10m&Under,Lobsters,Shellfish,0.12,0.12,1760.70
4,Barrow,Cumbria,England,UK,10m&Under,Other Demersal,Demersal,0.06,0.06,948.40
4,Barrow,Cumbria,England,UK,10m&Under,Plaice,Demersal,0.04,0.04,16.40
4,Beadnell,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,0.24,0.24,243.00
4,Beadnell,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,965.10
4,Beaumaris,West Wales and the Valleys,Wales,UK,10m&Under,Bass,Demersal,0.02,0.02,205.00
4,Beaumaris,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,282.96
4,Beer,Devon,England,UK,10m&Under,Bass,Demersal,0.02,0.02,264.00
4,Beer,Devon,England,UK,10m&Under,Brill,Demersal,0.01,0.01,122.80
4,Beer,Devon,England,UK,10m&Under,Crabs,Shellfish,0.34,0.34,810.00
4,Beer,Devon,England,UK,10m&Under,Dogfish,Demersal,0.05,0.04,40.00
4,Beer,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.20,0.20,2949.70
4,Beer,Devon,England,UK,10m&Under,Mackerel,Pelagic,0.01,0.01,20.00
4,Beer,Devon,England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,5.90
4,Beer,Devon,England,UK,10m&Under,Plaice,Demersal,0.11,0.11,176.36
4,Beer,Devon,England,UK,10m&Under,Skates and Rays,Demersal,0.69,0.36,983.80
4,Beer,Devon,England,UK,10m&Under,Sole,Demersal,0.01,0.01,134.21
4,Beer,Devon,England,UK,10m&Under,Squid,Shellfish,0.00,0.00,2.21
4,Beer,Devon,England,UK,10m&Under,Turbot,Demersal,0.01,0.01,86.40
4,Beer,Devon,England,UK,10m&Under,Whelks,Shellfish,0.12,0.12,128.10
4,Beesands,Devon,England,UK,10m&Under,Crabs,Shellfish,1.13,1.13,3674.96
4,Beesands,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,249.91
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Bass,Demersal,0.00,0.00,14.87
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Bream,Demersal,0.07,0.07,292.25
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Brill,Demersal,0.00,0.00,9.28
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Crabs,Shellfish,0.42,0.42,1017.60
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Dogfish,Demersal,0.00,0.00,22.52
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,2.80
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Pollack (Lythe),Demersal,0.02,0.01,48.28
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Skates and Rays,Demersal,0.02,0.01,21.71
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Sole,Demersal,0.00,0.00,1.95
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,Over10m,Crabs,Shellfish,1.89,1.89,4377.60
4,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,Over10m,Lobsters,Shellfish,0.84,0.84,9554.77
4,Benbecula,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.42,0.42,784.92
4,Bergen,Foreign,Norway,UK,Over10m,Cod,Demersal,2.95,2.51,5271.00
4,Bergen,Foreign,Norway,UK,Over10m,Haddock,Demersal,4.06,3.51,5300.09
4,Bergen,Foreign,Norway,UK,Over10m,Hake,Demersal,21.34,17.83,33154.49
4,Bergen,Foreign,Norway,UK,Over10m,Halibut,Demersal,0.08,0.08,532.76
4,Bergen,Foreign,Norway,UK,Over10m,Lemon Sole,Demersal,0.03,0.03,111.89
4,Bergen,Foreign,Norway,UK,Over10m,Ling,Demersal,0.74,0.62,962.54
4,Bergen,Foreign,Norway,UK,Over10m,Monks or Anglers,Demersal,0.37,0.30,893.75
4,Bergen,Foreign,Norway,UK,Over10m,Other Demersal,Demersal,0.57,0.50,751.97
4,Bergen,Foreign,Norway,UK,Over10m,Plaice,Demersal,0.22,0.21,328.64
4,Bergen,Foreign,Norway,UK,Over10m,Pollack (Lythe),Demersal,0.11,0.10,203.30
4,Bergen,Foreign,Norway,UK,Over10m,Saithe,Demersal,2.51,2.09,2470.92
4,Bergen,Foreign,Norway,UK,Over10m,Whiting,Demersal,1.37,1.35,1019.42
4,Bergen,Foreign,Norway,UK,Over10m,Witch,Demersal,0.02,0.02,18.44
4,Bernera (Lewis),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.70,0.70,2073.40
4,Bernera (Lewis),Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.13,0.13,1872.90
4,Bernera (N Uist),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.24,0.24,828.40
4,Bernera (N Uist),Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,226.12
4,Bernera (N Uist),Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.06,0.06,328.42
4,Berwick,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,1.26,1.26,1640.60
4,Berwick,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,0.18,0.18,3003.00
4,Bideford,Devon,England,UK,10m&Under,Bass,Demersal,0.00,0.00,39.70
4,Bideford,Devon,England,UK,10m&Under,Cod,Demersal,0.00,0.00,3.00
4,Bideford,Devon,England,UK,10m&Under,Crabs,Shellfish,0.18,0.18,274.45
4,Bideford,Devon,England,UK,10m&Under,Cuttlefish,Shellfish,0.01,0.01,32.21
4,Bideford,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.51,0.51,8878.90
4,Bideford,Devon,England,UK,10m&Under,Monks or Anglers,Demersal,0.01,0.00,28.80
4,Bideford,Devon,England,UK,10m&Under,Mullet,Demersal,0.05,0.05,67.50
4,Bideford,Devon,England,UK,10m&Under,Other Demersal,Demersal,0.35,0.26,132.98
4,Bideford,Devon,England,UK,10m&Under,Plaice,Demersal,0.16,0.16,116.60
4,Bideford,Devon,England,UK,10m&Under,Skates and Rays,Demersal,2.07,0.99,2892.20
4,Bideford,Devon,England,UK,10m&Under,Sole,Demersal,0.00,0.00,23.76
4,Bideford,Devon,England,UK,10m&Under,Squid,Shellfish,0.00,0.00,1.40
4,Bideford,Devon,England,UK,10m&Under,Turbot,Demersal,0.00,0.00,8.00
4,Bideford,Devon,England,UK,10m&Under,Whelks,Shellfish,5.35,5.35,6414.36
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Brill,Demersal,0.03,0.03,86.25
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Cod,Demersal,0.58,0.50,707.90
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,0.31,0.31,347.63
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Haddock,Demersal,0.40,0.34,182.55
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Hake,Demersal,0.00,0.00,0.40
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Halibut,Demersal,0.17,0.15,1112.00
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Lemon Sole,Demersal,0.35,0.34,343.50
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Ling,Demersal,0.03,0.03,11.00
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,0.25,0.25,4414.05
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Monks or Anglers,Demersal,0.21,0.17,415.29
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Mullet,Demersal,0.01,0.01,10.85
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Nephrops,Shellfish,11.28,11.28,28459.00
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,0.20
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Plaice,Demersal,0.31,0.30,150.80
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Pollack (Lythe),Demersal,0.02,0.01,10.15
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Saithe,Demersal,0.00,0.00,0.05
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Skates and Rays,Demersal,0.00,0.00,0.80
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Sole,Demersal,0.01,0.01,25.50
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Squid,Shellfish,0.04,0.04,169.25
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Turbot,Demersal,0.17,0.16,834.25
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Whiting,Demersal,2.98,2.98,1934.41
4,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Witch,Demersal,0.01,0.01,2.50
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Brill,Demersal,0.01,0.01,16.50
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Cod,Demersal,0.18,0.15,214.80
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Crabs,Shellfish,5.43,5.43,5975.20
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Gurnard,Demersal,0.01,0.01,6.84
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Haddock,Demersal,0.02,0.01,10.66
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Hake,Demersal,0.00,0.00,2.31
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Halibut,Demersal,0.07,0.06,608.81
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Lemon Sole,Demersal,0.07,0.06,75.75
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Lobsters,Shellfish,0.75,0.75,13295.00
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Monks or Anglers,Demersal,0.11,0.09,205.06
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Mullet,Demersal,0.01,0.01,5.20
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Nephrops,Shellfish,8.26,6.64,33952.51
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Plaice,Demersal,0.00,0.00,2.99
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Pollack (Lythe),Demersal,0.00,0.00,3.30
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Scallops,Shellfish,9.05,9.05,26006.85
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Skates and Rays,Demersal,0.00,0.00,1.59
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Sole,Demersal,0.00,0.00,2.25
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Squid,Shellfish,0.02,0.02,57.60
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Turbot,Demersal,0.05,0.04,258.25
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Whiting,Demersal,0.33,0.33,324.29
4,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Witch,Demersal,0.00,0.00,1.00
4,Boddam,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,1.78,1.78,4672.06
4,Boddam,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,2346.69
4,Boddam,North Eastern Scotland,Scotland,UK,10m&Under,Whelks,Shellfish,0.00,0.00,1.06
4,Bognor Regis,"Surrey, East and West Sussex",England,UK,10m&Under,Lobsters,Shellfish,0.43,0.43,5818.75
4,Boscastle,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.08,0.08,1161.50
4,Boscastle,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,0.00,0.00,4.00
4,Boston,Lincolnshire,England,UK,10m&Under,Shrimps and Prawns,Shellfish,0.16,0.16,1052.23
4,Boston,Lincolnshire,England,UK,Over10m,Shrimps and Prawns,Shellfish,0.34,0.34,916.00
4,Boulmer,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,2.88,2.88,3837.70
4,Boulmer,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,0.63,0.63,10973.00
4,Boulmer,Northumberland and Tyne and Wear,England,UK,10m&Under,Nephrops,Shellfish,0.10,0.10,1141.50
4,Boulogne,Foreign,France,UK,Over10m,Bass,Demersal,1.37,1.37,15904.40
4,Boulogne,Foreign,France,UK,Over10m,Bream,Demersal,0.96,0.96,1831.50
4,Boulogne,Foreign,France,UK,Over10m,Brill,Demersal,0.18,0.17,1346.77
4,Boulogne,Foreign,France,UK,Over10m,Cod,Demersal,0.30,0.26,1132.49
4,Boulogne,Foreign,France,UK,Over10m,Cuttlefish,Shellfish,0.26,0.26,1101.88
4,Boulogne,Foreign,France,UK,Over10m,Dogfish,Demersal,5.15,5.15,2346.19
4,Boulogne,Foreign,France,UK,Over10m,Gurnard,Demersal,44.51,44.51,76340.19
4,Boulogne,Foreign,France,UK,Over10m,Herring,Pelagic,0.14,0.14,83.07
4,Boulogne,Foreign,France,UK,Over10m,Horse Mackerel,Pelagic,23.43,23.43,7591.79
4,Boulogne,Foreign,France,UK,Over10m,Lemon Sole,Demersal,0.49,0.48,1950.13
4,Boulogne,Foreign,France,UK,Over10m,Mackerel,Pelagic,13.83,13.83,16697.55
4,Boulogne,Foreign,France,UK,Over10m,Monks or Anglers,Demersal,0.17,0.13,597.78
4,Boulogne,Foreign,France,UK,Over10m,Mullet,Demersal,10.88,10.88,95138.26
4,Boulogne,Foreign,France,UK,Over10m,Other Demersal,Demersal,23.85,23.71,17434.43
4,Boulogne,Foreign,France,UK,Over10m,Plaice,Demersal,1.27,1.25,1545.28
4,Boulogne,Foreign,France,UK,Over10m,Sardines,Pelagic,0.02,0.02,52.12
4,Boulogne,Foreign,France,UK,Over10m,Skates and Rays,Demersal,3.16,3.16,6265.36
4,Boulogne,Foreign,France,UK,Over10m,Sole,Demersal,0.01,0.01,60.97
4,Boulogne,Foreign,France,UK,Over10m,Squid,Shellfish,7.43,7.43,78804.25
4,Boulogne,Foreign,France,UK,Over10m,Turbot,Demersal,0.16,0.15,1500.84
4,Boulogne,Foreign,France,UK,Over10m,Whiting,Demersal,32.85,32.68,28839.04
4,Bowmore,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.33,1.33,2797.27
4,Bowmore,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.14,0.14,2433.50
4,Bracadale,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.51,0.51,5317.84
4,Bradwell,Essex,England,UK,10m&Under,Bass,Demersal,0.22,0.22,835.98
4,Bradwell,Essex,England,UK,10m&Under,Mullet,Demersal,0.04,0.04,93.94
4,Bradwell,Essex,England,UK,10m&Under,Skates and Rays,Demersal,0.23,0.11,226.50
4,Brancaster Staithe,East Anglia,England,UK,10m&Under,Crabs,Shellfish,0.68,0.68,781.28
4,Brancaster Staithe,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,63.00
4,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Bass,Demersal,0.13,0.13,797.50
4,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Cod,Demersal,0.19,0.19,319.60
4,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,15.08,15.08,16623.60
4,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Halibut,Demersal,0.01,0.01,37.50
4,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,2.83,2.83,50874.42
4,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Skates and Rays,Demersal,0.01,0.01,18.00
4,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Sole,Demersal,0.12,0.12,649.00
4,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Whiting,Demersal,0.34,0.34,201.00
4,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Crabs,Shellfish,72.34,72.34,83097.80
4,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Lobsters,Shellfish,10.19,10.19,180233.96
4,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Whelks,Shellfish,136.37,136.37,132209.89
4,Brightlingsea,Essex,England,UK,10m&Under,Bass,Demersal,0.05,0.05,54.01
4,Brightlingsea,Essex,England,UK,10m&Under,Brill,Demersal,0.05,0.05,49.97
4,Brightlingsea,Essex,England,UK,10m&Under,Cod,Demersal,0.13,0.11,111.02
4,Brightlingsea,Essex,England,UK,10m&Under,Gurnard,Demersal,0.06,0.06,64.98
4,Brightlingsea,Essex,England,UK,10m&Under,Lemon Sole,Demersal,0.01,0.01,9.98
4,Brightlingsea,Essex,England,UK,10m&Under,Mullet,Demersal,0.00,0.00,4.01
4,Brightlingsea,Essex,England,UK,10m&Under,Plaice,Demersal,0.02,0.02,17.97
4,Brightlingsea,Essex,England,UK,10m&Under,Skates and Rays,Demersal,1.04,0.92,872.63
4,Brightlingsea,Essex,England,UK,10m&Under,Sole,Demersal,3.94,3.79,3714.61
4,Brightlingsea,Essex,England,UK,10m&Under,Squid,Shellfish,0.00,0.00,0.99
